PDBcode,is_drug,has_clinical_trials,LE,Vina_dLE
1pvn,False,False,0.6062915138146207,0.2054586728666502
1qaw,True,True,0.46362984464411994,-0.03831230575973811
1ql7,False,False,0.19974861183541473,-0.05919941619021709
1ql9,False,False,0.21373101466389374,-0.06692780983129645
1qxk,False,False,0.1853883062277876,-0.03114207833847908
1rbp,False,False,0.43465297935386243,0.015253473633193812
1r0p,False,False,0.3104664138241875,0.004522137358857948
1q84,False,False,-0.10730495427798481,-0.37008976162969576
1r9l,False,False,0.9168461283245536,0.415865783466572
1rd4,False,False,0.309210851121222,0.06944104686540964
1qka,False,False,0.26803600393488186,-0.030825770401183956
1q1g,False,False,0.5820275051660315,0.2097408443838141
1qkt,True,True,0.6139473333373306,0.15572645072498137
1qyg,False,False,0.4430614447282675,0.05078842447146424
1qkb,False,False,0.38397829305900105,0.0830654755970351
1rnm,False,False,0.19856914384171986,-0.028525330699651925
1rnt,False,False,0.29373033370397733,0.10931137581757504
1rjk,False,False,0.4527635201602734,0.04557110106765171
1rpf,False,False,0.25807520649135585,0.0525244491687645
1qk3,False,False,0.291466516103176,-0.02355887062625961
1rtf,False,False,0.45880036709574373,-0.1813179050762378
1qk4,False,False,0.2486262286793153,-0.11261964996058967
1sbg,False,False,0.2695684343108089,0.042958655556326844
1sdt,False,False,0.2798078554590489,0.02173530518034465
1s19,False,False,0.43057810767242,0.04133160457027903
1sdu,False,False,0.3048607702412507,0.05489612797616863
1sdv,False,False,0.2638102110800526,0.01616205790528377
1sgu,False,False,0.1620893402173779,-0.06068338147509188
1sb1,False,False,0.23996466568494482,0.032291442537461496
1rql,False,False,0.6225498402203758,-0.032821959485218676
1siv,False,False,0.26768262752890304,0.05648232644108289
1sh9,True,True,0.1638098415939869,0.019269606362750817
1sqo,False,False,0.5066423790593457,0.12629562209123515
1sqa,False,False,0.4035437439363985,0.1584870514140589
1sqt,False,False,0.3508917281242118,0.04696425441918476
1sl3,False,False,0.43685561269518264,0.1463696110607473
1sv3,False,False,0.5371421761901425,0.17499709309298703
1sld,False,False,0.1683767732520564,0.0023069155622959013
1rr6,False,True,0.7363364617343393,0.31550172969713264
1s5z,False,False,0.1676966422747474,-0.05569127127027411
1s89,False,False,0.7908269485466107,0.1887598281359388
1srg,False,False,0.3788915773972814,0.058558050731634184
1stc,False,False,0.31434724399698977,-0.033211834152428614
1sr7,False,False,0.3919638474530366,0.03711625977268161
1sw2,False,False,1.2258572308339404,0.6244153391143166
1str,False,False,0.12704011712732377,0.006616100154360851
1t7j,True,True,0.33763222503380386,0.11117751828251901
1t7d,False,False,0.16715289958570093,0.023157551206068532
1swr,False,True,0.5874606674079547,0.15993463862493512
1t4v,False,False,0.38635820387009995,0.10267579943375053
1td7,False,True,0.29678648746505915,-0.018363341317892478
1t32,False,False,0.20568399915852414,-0.01258730634419128
1tcx,False,False,0.24205434347029994,0.013546405899490629
1syh,False,False,0.5121554407460033,-0.02187566897376732
1syi,False,False,0.4346529793538624,-0.07988769951578997
1ta6,False,False,0.375793721733027,0.09584592118592854
1tng,False,False,0.49747391777610045,-0.00905691167096595
1tni,False,False,0.4939238401748437,0.2376293526082783
1tnh,False,False,0.5086043543133738,-0.01720652297782414
1rp7,False,False,0.4286161324183921,0.09522970088825244
1tom,False,False,0.4026361304282431,0.10003557723980006
1trd,False,False,0.7334769026596428,0.3671577556258419
1tx7,False,False,0.4806258906316747,0.0397077438256499
1u1b,False,False,0.20773855630883126,0.06574014453504536
1tq4,False,False,0.30027923462058137,0.005203465606070624
1t5f,False,False,0.4776655137690884,0.139888646960719
1tpw,False,False,0.4482358849586706,-0.07922800176039776
1u71,False,True,0.42333389134985566,0.08600390213588456
1ssq,False,True,1.164249051840703,0.7682407972230804
1ui0,False,True,1.1986914196243237,0.5993781389992934
1tsy,False,False,0.33685605899924337,-0.026931302344349463
1uj5,False,False,0.29591330067617866,-0.04742490896069646
1u1w,False,False,0.7223636162557088,0.033482850163532536
1u33,False,False,0.17355934939477144,-0.025313857490987517
1ua4,False,False,0.24921678979256787,-0.07397297637267607
1ugx,False,False,0.29731471157191286,0.09726668396545356
1thz,False,False,0.21197564807503708,0.001635258353858851
1utj,False,False,0.6519794690307936,0.0931011401007168
1utl,False,False,0.3354977684387626,-0.05276320430904553
1utm,False,False,0.4542727318941409,0.033136252828796495
1utn,False,False,0.5925542570097577,0.04300551658066343
1tjp,False,False,0.3335357931847347,-0.08586909179775676
1uto,False,False,0.3425910635879401,-0.12015166639901237
1tkb,False,False,0.4179355570710216,0.11107232987331228
1u0g,False,False,0.6961239122464202,0.2409015465990365
1uwf,False,False,0.5789713514049495,0.21926460052041719
1uou,False,False,0.6536773322313946,0.22671821997105562
1usi,False,True,0.7629065314700606,0.18480324092413833
1uvt,False,False,0.3843459215582765,0.07452341651370487
1upf,True,True,0.6942373975790858,0.2508599670340816
1v0k,False,False,0.38484899213623236,0.04001516445117817
1v0l,False,False,0.6032408077429525,0.20176599291550776
1ur9,False,False,0.20095734702498286,-0.04989718684685696
1uz8,False,False,0.1820843562158072,-0.01974833330105342
1uz4,False,False,0.4198352641486171,-0.12420332365996666
1v2j,False,False,0.49049381350696286,-0.0930290186449845
1uz1,False,False,0.8507838147011679,0.3247739409828062
1v2k,False,False,0.24728878145224348,-0.06056981151657508
1v2l,False,False,0.647451833829191,0.058477577973340585
1v2n,False,False,0.2862112252441728,-0.02841553554601311
1v2o,False,False,0.21415714503580932,0.04349287123376403
1v2s,False,False,0.62934129302278,0.017760856447673865
1v2r,False,False,0.16073104965689702,-0.016669258692684756
1v2t,False,False,0.21325161799548872,0.03221656938241229
1v2u,False,False,0.5086043543133738,-0.0895967693198229
1uv6,True,False,0.6954447669661799,0.4142437128792459
1v2w,False,False,0.18155817158426962,0.005649900139024015
1usk,False,True,0.9658955096752498,0.36299862465329763
1vyf,False,False,0.5467119505935301,0.3005551325396413
1vyg,False,False,0.4939238401748437,0.20747517868464396
1uw6,False,False,0.8308210594941016,0.3610830953903796
1w0z,False,False,0.3597128104997482,0.126874642622126
1vzq,False,False,0.3062327809084031,-0.019748515741390697
1w4o,False,False,0.3376322250338038,0.09930546372329015
1w4p,False,False,0.3219148628339544,0.08496637189126122
1w4q,False,False,0.34021944514900543,0.14132592858534215
1w3l,False,False,0.26656452249436097,0.025568461510490997
1w3k,False,False,0.2781261623841679,-0.0584518998136971
1vso,False,False,0.30529197359378435,0.03514609165495562
1w3j,False,False,0.8584396342238783,0.2951194574601811
1w5v,False,False,0.2214013613583737,-0.02208039851698743
1w5w,False,False,0.22986455638906186,-0.007332261413254049
1w5y,False,False,0.22150584524764144,-0.0013326658866379061
1w5x,False,False,0.21941616746228634,-0.02090539777441565
1w7g,False,False,0.203743584072123,0.006069761067842758
1w11,False,False,0.34891088772351064,0.14340844471530503
1w9v,False,False,0.17940754486350832,0.019828325601899028
1v1m,False,False,0.2058332618574781,-0.14917410407897216
1w13,False,False,0.35809478412676166,0.1139458837900956
1wdn,True,True,0.8557230531029164,0.25128280288555915
1uwt,False,False,0.6237688189284997,0.08942410388814749
1v1j,False,False,0.503612346270581,-0.12663457827640864
1wc1,False,False,0.17526329812655744,-0.04198033582618447
1uwu,False,False,0.6248136578211773,0.17724876839938408
1w96,False,False,0.3087357733417216,-0.0049029149755560756
1wm1,False,False,0.5348269081893228,0.23354329046483163
1wcq,False,False,0.4251449454304967,0.10147449204712085
1x1z,False,False,0.6853193282425956,0.2804421154103134
1v11,False,False,0.20792293964283323,-0.11394375611816873
1v16,False,False,0.20217632573310668,-0.1625938580906888
1ws4,False,False,0.3134516678032662,-0.07029226789210731
1x8t,False,False,0.42378665487001577,0.09913766180105832
1wvj,False,False,0.5377232630609364,0.019630973973405557
1xap,False,False,0.45450491831473594,-0.09742203215992631
1xbo,False,False,0.26464758017110174,-0.035208468697345986
1wht,False,False,0.33504500491860234,-0.015885208104823138
1x8j,False,False,0.4501763000450718,0.039590224327340315
1x39,False,False,0.5692472258015074,0.2711013364473271
1xgi,False,False,0.3137004389681894,0.042956585780234736
1x38,False,False,0.5956104107708395,0.23735529896555713
1xk5,False,False,0.1509211733867578,0.061260841099410136
1xff,False,True,0.6546960501517554,0.09794130664119818
1xh4,False,False,0.27422785099437097,-0.05459670934186073
1xd0,False,False,0.17583688710224435,0.014827322023936676
1xh9,False,False,0.28524101770097215,-0.04964214261445068
1xjd,False,False,0.3679027003816621,0.039092262071767386
1xh5,False,False,0.17278719455418806,-0.11136444252912599
1xow,False,False,0.6002350667267623,0.06127196973926672
1xka,False,False,0.32224272607269117,0.06459744196253031
1xkk,True,True,0.28931588938241465,0.051644414331641506
1xhy,False,False,0.559615710918098,0.05728318780715777
1xt8,False,True,1.3291843341848024,0.7199139833302245
1xws,False,False,0.3505265962531149,0.03887721150120475
1y3v,False,False,0.2253164341503478,-0.058367902668868675
1y3x,False,False,0.21156404487489136,-0.06458309404270172
1y1z,False,False,0.5229418657851158,-0.19340088059934157
1y0l,False,False,0.6434007918067044,0.2651737759383824
1yc1,False,False,0.3103945465987652,-0.040099604847688174
1yc4,False,False,0.4448401585574685,0.04368683512580063
1y20,False,False,1.0323008259654232,0.3808875700568414
1xr9,False,False,0.15174652355371662,-0.014255238208956134
1y3n,False,False,0.31410469211118963,-0.025851778283231264
1y3p,False,False,0.13639501044828237,-0.042114421377548006
1y6q,False,False,0.7945999778812797,0.36928375201110636
1y6r,False,False,0.6859367330428141,0.23344871948455825
1ydr,False,False,0.3748881946927064,-0.001672938568816207
1yp9,False,False,0.22389886335667714,-0.039817805806425355
1yds,False,False,0.4467266732248031,0.03478597217508714
1ydk,False,False,0.30770505389353964,0.10185110422598649
1ydt,False,False,0.368247663063689,0.06051119047766924
1z6s,False,False,0.25630352315159827,0.030377105375149652
1ype,False,False,0.3333985921180195,0.004107594135854059
1z1h,False,False,0.2852410177009722,0.036070390594224566
1z4o,False,False,0.38371708333583165,-0.06838254401528676
1ypg,False,False,0.3195977789366636,0.010493234026660372
1ypj,False,False,0.2889454465022835,-0.026784666646281617
1z6e,False,False,0.3474364275756203,0.06713751433446911
1yqj,False,False,0.31589957606611074,-0.03826572286156395
1yfz,False,False,0.2568940842648507,0.04715831280099957
1z95,False,False,0.3334837514008082,-0.020731120448563407
1z71,True,False,0.3778517377337554,0.07442683153610626
1zsf,False,False,0.2642008305876418,0.11308056554003869
1zgi,False,False,0.22666473728023684,-0.048663900376146485
1zp8,False,False,0.2534512386258892,0.10398165077347561
1zea,False,False,0.10128966751014114,0.03342834566776926
1zhy,True,True,0.31628765908339096,-0.03210683567525122
2a5s,False,True,0.9100546755221496,0.3280749821838471
2a14,False,False,0.29777908441310286,-0.06090668908696341
2aac,False,False,0.27412773129703827,-0.321306719105739
1zoe,False,False,0.6282093842223794,0.2237700503095323
2a5b,False,False,0.26690409513448116,-0.0135575055713272
1zoh,False,False,0.5592961131391612,0.16745964822944365
1zog,False,False,0.6474518338291909,0.27862550880250236
2aoc,False,False,0.12076437892274926,-0.027928232049310317
2ans,False,False,0.3829085770498312,0.05768278395395052
2a5c,False,False,0.3302790731274415,0.01320079702345191
2a8g,False,False,0.26379432464074876,0.14039562891241852
2a4m,True,True,0.4092982222248871,0.34221551134008454
2aod,False,False,0.13978044676948073,-0.0062417649606735055
2am4,False,False,0.14035669124968475,-0.09785257253730542
2aog,False,False,0.15796416147813983,0.00473324014681329
2arm,False,False,0.4967462621186999,0.4029960774267705
2aqu,False,False,0.24822094164080868,0.05788355223489015
2al5,False,False,0.7606427138692593,0.19330276674452307
2aoe,False,False,0.17542667916718388,0.046160883107345174
2avo,False,False,0.26713047689456126,0.023919889165118058
2avq,False,False,0.11042399186131112,-0.038274489944393204
2avm,False,False,0.1433751147174199,-0.008089324586472412
2avs,False,False,0.2284946565075513,-0.02099132416401734
2ayr,False,False,0.34104106234775183,0.048187707108621164
2ax9,False,False,0.6157583874179717,0.2951939241231469
2azr,False,False,0.29083397883236384,-0.09366859594464942
2b4l,False,False,0.809880746686689,0.25943451576975696
2b07,False,False,0.2360488730781533,0.025745296257243262
2bes,False,False,0.4113679983170484,-0.02930114099144657
2bfr,False,False,0.26411205342682614,-0.0435244590353538
2bfq,False,False,0.2599617211586902,-0.016990252936361125
2bet,False,False,0.28942037327168246,-0.11442208336323642
2baj,False,False,0.42257928548292184,0.0020886484255571405
2bal,False,False,0.3061004798797848,0.001465644025135937
2bak,False,False,0.23469997359005795,-0.005317865485045286
2b7d,False,False,0.30300327887649064,0.08923362975801233
2bmk,False,False,0.36350442618581946,0.15456790325946962
2bpv,False,False,0.2315130799752864,0.028562375379668048
2bqv,False,False,0.25428462818303726,0.02049385638838207
2boh,False,False,0.35068592652413894,0.12723519283223983
2bpy,False,False,0.19708529701094255,-0.010563638754045273
2bok,False,False,0.30678631624653,0.013045490918913095
2bq7,False,False,0.31919828171299275,0.07951242780376257
2brb,False,False,0.26405168495747144,-0.06513144499723818
2brm,False,False,0.3200132560492812,0.0351163748447124
2br1,False,False,0.2407452924438419,-0.027933620077132338
2aj8,False,False,0.3239000567300417,0.03197901829456941
2boj,False,False,0.7124851394522119,0.34066803971675275
2bt9,False,False,0.7006515474480232,0.21177402424744582
2b1g,False,False,0.4294785391234592,0.0011034493791333673
2bvd,False,False,0.38808301728023437,0.0572754261468121
2b1i,False,False,0.3705416648991677,0.01921959410431391
2bza,False,False,0.475401696168287,-0.06570883394014038
2bvr,False,False,0.18613611384366796,-0.014773472434598527
2bvs,False,False,0.15051327832355033,0.03764311393483012
2bz6,False,False,0.3210093357936338,0.06472028138931026
2c3l,False,False,0.38258517453543095,0.10011748431661384
2c3i,False,False,0.44882644607192324,0.06431446747765365
2c1p,False,False,0.3056153761081845,-0.05746389704714161
2c80,False,False,0.27844956489856815,0.057566861566519606
2cbz,False,False,0.1721961904093427,-0.040043939276833175
2ca8,False,False,0.31648170059203107,0.12235766609828928
2cbu,False,False,0.5934684910408505,0.04692810299349821
2ccb,False,True,0.3747875805771152,0.18630906950836917
2cbv,False,False,0.6202860226195746,0.0793904985877835
2cej,False,False,0.2601881029187704,0.0055900598937761396
2c92,False,False,0.24887388333971153,-0.04667090747394553
2cbj,False,False,0.44932251740705526,0.1711342332807012
2c97,False,False,0.46332800229734633,0.1066638411334378
2c94,False,False,0.28948567570247474,0.01282048013457826
2bo4,False,True,0.4816707295243524,0.2257388010535461
2bys,False,False,0.5172370454310963,0.10520699300988852
2byr,False,False,0.2370078426961431,0.05864796489807014
2cen,False,False,0.22547623303981612,-0.00623618362127953
2cc7,False,False,0.6044392994139649,0.23152454998446373
2ce9,False,False,0.14891803781271537,0.03379557804293926
2cf8,False,False,0.3438172981217076,0.002770870296800898
2cf9,False,False,0.3218737025139398,0.006174048002185664
2ccc,False,False,0.5547544604911138,0.17170251059605646
2ces,False,False,0.7034004688204246,0.2911348344844071
